OBJECTID,HUC_8,HUC_12,HU_8_NAME,HU_10_NAME,HU_12_NAME,county_10,countylsad,city_10,citylsda,,blank
245915,,070400080301,,Rice Creek,Rice Creek,,,,,,
245916,,070400080208,,Middle Branch Root River,Middle Branch Root River,,,,,,
245917,,070802010203,,Roberts Creek,Roberts Creek,,,,,,
245918,,070400080203,,Kedron Creek,Kedron Creek,,,,,,
245919,,070400080702,,City of Peterson-Root River,City of Peterson-Root River,,,,,,
245920,,070400080101,,Headwaters North Branch Root River,Headwaters North Branch Root River,,,,,,
245921,,070400080305,,Torkelson Creek-Root River,Torkelson Creek-Root River,,,,,,
245922,,070400080904,,Root River,Root River,,,,,,
245923,,070802010101,,Deer Creek,Deer Creek,,,,,,
245924,,070400080703,,City of Houston-Root River,City of Houston-Root River,,,,,,
245925,,070400080105,,Carey Creek,Carey Creek,,,,,,
245926,,070802010102,,Geneva Lake,Geneva Lake,,,,,,
245927,,070400080103,,Robinson Creek,Robinson Creek,,,,,,
245928,,070400080207,,Bear Creek,Bear Creek,,,,,,
245929,,070400080102,,Evanger Church,Evanger Church,,,,,,
245930,,070400080104,,Town of High Forest-North Branch Root River,Town of High Forest-North Branch Root River,,,,,,
245931,,070400080901,,Silver Creek,Silver Creek,,,,,,
245932,,070400080504,,Lower Rush Creek,Lower Rush Creek,,,,,,
245933,,070400060502,,City of La Crosse-Mississippi River,City of La Crosse-Mississippi River,,,,,,
245934,,070802010201,,Headwaters Cedar River,Headwaters Cedar River,,,,,,
245935,,070400080602,,Lower Money Creek,Lower Money Creek,,,,,,
245936,,070802010204,,Green Valley Ditch-Cedar River,Green Valley Ditch-Cedar River,,,,,,
245937,,070400080303,,Lynch Creek-Root River,Lynch Creek-Root River,,,,,,
245938,,070400020303,,Headwaters Straight River,Headwaters Straight River,,,,,,
245940,,070400040101,,Headwaters South Fork Zumbro River,Headwaters South Fork Zumbro River,,,,,,
245942,,070400080106,,City of Stewartville-North Branch Root River,City of Stewartville-North Branch Root River,,,,,,
245943,,070400080304,,Town of Pilot Mound-Money Creek,Town of Pilot Mound-Money Creek,,,,,,
245944,,070400080503,,Pine Creek,Pine Creek,,,,,,
245946,,070802010202,,Little Cedar River-Cedar River,Little Cedar River-Cedar River,,,,,,
245947,,070400080502,,Middle Rush Creek,Middle Rush Creek,,,,,,
245948,,070400080108,,North Branch Root River,North Branch Root River,,,,,,
245949,,070400080302,,Trout Run,Trout Run,,,,,,
245950,,070400020302,,Town of Litomysl,Town of Litomysl,,,,,,
245951,,070400080107,,Mill Creek,Mill Creek,,,,,,
245953,,070400080601,,Upper Money Creek,Upper Money Creek,,,,,,
245954,,070400040102,,Town of Rock Dell-South Fork Zumbro River,Town of Rock Dell-South Fork Zumbro River,,,,,,
245956,,070400040105,,Badger Creek,Badger Creek,,,,,,
245957,,070400040104,,Willow Creek,Willow Creek,,,,,,
245958,,070400080501,,Upper Rush Creek,Upper Rush Creek,,,,,,
245962,,070400030306,,Upper South Fork Whitewater River,Upper South Fork Whitewater River,,,,,,
245963,,070400040106,,Bear Creek,Bear Creek,,,,,,
245964,,070400040202,,Headwaters Dodge Center Creek,Headwaters Dodge Center Creek,,,,,,
245971,,070400030607,,Pleasant Valley Creek,Pleasant Valley Creek,,,,,,
245979,,070400030502,,Garvin Brook,Garvin Brook,,,,,,
245980,,070400030307,,Lower South Fork Whitewater River,Lower South Fork Whitewater River,,,,,,
56873,,102300000000,,Otter Creek,Otter Creek,,,,,,
56878,,102300000000,,Lake Manawa-Missouri River,Lake Manawa-Missouri River,,,,,,
56879,,102300000000,,Dutch Hollow-Maple River,Dutch Hollow-Maple River,,,,,,
56880,,102300000000,,Heisler Creek-Maple River,Heisler Creek-Maple River,,,,,,
56888,,102300000000,,Dry Branch,Dry Branch,,,,,,
56894,,102300000000,,Headwaters West Fork Little Sioux River,Headwaters West Fork Little Sioux River,,,,,,
56899,,102400000000,,Headwaters Keg Creek,Headwaters Keg Creek,,,,,,
56906,,102300000000,,Little Maple Creek,Little Maple Creek,,,,,,
56920,,102300000000,,Welsh Creek-Boyer River,Welsh Creek-Boyer River,,,,,,
56921,,102300000000,,Upper Willow Creek,Upper Willow Creek,,,,,,
56974,,102802000000,,Wolf Creek,Wolf Creek,,,,,,
56975,,102802000000,,Chariton Creek,Chariton Creek,,,,,,
56980,,102400000000,,Eaton Ditch-Keg Creek-Missouri River,Eaton Ditch-Keg Creek-Missouri River,,,,,,
56984,,102300000000,,Henchal Creek-Mosquito Creek,Henchal Creek-Mosquito Creek,,,,,,
56985,,102400000000,,Little Keg Creek-Keg Creek,Little Keg Creek-Keg Creek,,,,,,
56986,,102300000000,,Pony Creek Ditch,Pony Creek Ditch,,,,,,
56987,,102400000000,,Pony Creek Lake-Pony Creek Ditch,Pony Creek Lake-Pony Creek Ditch,,,,,,
56988,,102300000000,,Buss Creek-Boyer River,Buss Creek-Boyer River,,,,,,
56991,,102300000000,,Headwaters Mud Creek,Headwaters Mud Creek,,,,,,
56995,,102801000000,,Wolf Creek-Thompson River,Wolf Creek-Thompson River,,,,,,
56999,,102801000000,,Threemile Creek,Threemile Creek,,,,,,
57011,,102300000000,,Perry Creek,Perry Creek,,,,,,
57012,,102300000000,,McCandless Cleghorn Ditch,McCandless Cleghorn Ditch,,,,,,
57020,,102300000000,,City of Sioux Rapids-Little Sioux River,City of Sioux Rapids-Little Sioux River,,,,,,
57024,,102300000000,,Headwaters East Soldier River,Headwaters East Soldier River,,,,,,
57025,,102300000000,,Middle Soldier River,Middle Soldier River,,,,,,
57029,,102300000000,,Martin Area County Park-Little Sioux River,Martin Area County Park-Little Sioux River,,,,,,
57031,,102300000000,,Whisky Creek,Whisky Creek,,,,,,
57038,,102300000000,,Burr Oak Creek-Little Sioux River,Burr Oak Creek-Little Sioux River,,,,,,
57042,,102300000000,,Willow Creek,Willow Creek,,,,,,
57060,,102400000000,,Little Tarkio Creek,Little Tarkio Creek,,,,,,
57061,,102400000000,,Longs Branch-West Nodaway River,Longs Branch-West Nodaway River,,,,,,
57062,,102400000000,,Lower Indian Creek,Lower Indian Creek,,,,,,
57063,,102400000000,,Outlet Silver Creek,Outlet Silver Creek,,,,,,
57064,,102400000000,,Show Creek-Middle Nodaway River,Show Creek-Middle Nodaway River,,,,,,
57065,,102400000000,,Sin Creek,Sin Creek,,,,,,
57066,,102400000000,,Willow Slough-West Nishnabotna River,Willow Slough-West Nishnabotna River,,,,,,
57067,,102400000000,,Middle Walnut Creek,Middle Walnut Creek,,,,,,
57068,,102400000000,,Lower Silver Creek,Lower Silver Creek,,,,,,
57069,,102400000000,,Coe Creek-East Nishnabotna River,Coe Creek-East Nishnabotna River,,,,,,
57070,,102400000000,,Headwaters Tarkio River,Headwaters Tarkio River,,,,,,
57071,,102400000000,,Williams Creek,Williams Creek,,,,,,
57073,,102300000000,,Silver Creek,Silver Creek,,,,,,
57074,,102300000000,,Fourmile Creek-Little Sioux River,Fourmile Creek-Little Sioux River,,,,,,
57077,,102300000000,,Montgomery Creek,Montgomery Creek,,,,,,
57078,,102300000000,,Little Mosquito Creek-Mosquito Creek,Little Mosquito Creek-Mosquito Creek,,,,,,
57079,,102400000000,,Waubonsie Creek,Waubonsie Creek,,,,,,
57080,,102300000000,,Bear Creek,Bear Creek,,,,,,
57081,,102300000000,,Ashton Creek,Ashton Creek,,,,,,
57087,,102300000000,,Headwaters Wolf Creek,Headwaters Wolf Creek,,,,,,
57088,,102300000000,,Hog Run-Maple River,Hog Run-Maple River,,,,,,
57089,,102300000000,,Unnamed Creek,Unnamed Creek,,,,,,
57090,,102300000000,,Headwaters Deep Creek,Headwaters Deep Creek,,,,,,
57092,,102300000000,,Lange Creek-Mill Creek,Lange Creek-Mill Creek,,,,,,
57099,,102300000000,,Mud Creek,Mud Creek,,,,,,
57100,,102300000000,,Henry Creek-Little Sioux River,Henry Creek-Little Sioux River,,,,,,
57102,,102300000000,,Willow Creek,Willow Creek,,,,,,
57105,,102300000000,,Railroad Creek-Little Sioux River,Railroad Creek-Little Sioux River,,,,,,
57107,,102300000000,,Fiddle Creek,Fiddle Creek,,,,,,
57108,,102300000000,,Village of Merrill-Floyd River,Village of Merrill-Floyd River,,,,,,
57114,,102300000000,,Prairie Creek,Prairie Creek,,,,,,
57124,,102801000000,,Star Branch-Thompson River,Star Branch-Thompson River,,,,,,
57126,,102300000000,,Bacon Creek,Bacon Creek,,,,,,
57130,,102300000000,,Village of Early-Boyer River,Village of Early-Boyer River,,,,,,
57143,,102300000000,,County Line Ditch-Missouri River,County Line Ditch-Missouri River,,,,,,
57145,,102300000000,,Pigeon Creek,Pigeon Creek,,,,,,
57146,,102300000000,,Fiddlers Creek-Omaha Creek,Fiddlers Creek-Omaha Creek,,,,,,
57147,,102300000000,,North Omaha Creek,North Omaha Creek,,,,,,
57148,,102300000000,,Pigeon Creek Ditch,Pigeon Creek Ditch,,,,,,
57149,,102300000000,,Walnut Creek-Papillion Creek,Walnut Creek-Papillion Creek,,,,,,
57150,,102300000000,,Mud Creek-Papillion Creek,Mud Creek-Papillion Creek,,,,,,
57151,,102300000000,,North Branch West Papillion Creek-West Papillion Creek,North Branch West Papillion Creek-West Papillion Creek,,,,,,
57152,,102300000000,,Big Elk Creek-Big Papillion Creek,Big Elk Creek-Big Papillion Creek,,,,,,
57153,,102300000000,,East Fork Big Papillion Creek-Big Papillion Creek,East Fork Big Papillion Creek-Big Papillion Creek,,,,,,
57154,,102300000000,,Hell Creek-West Papillion Creek,Hell Creek-West Papillion Creek,,,,,,
57164,,102300000000,,West Branch Perry Creek-Perry Creek,West Branch Perry Creek-Perry Creek,,,,,,
57165,,102300000000,,Headwaters Soldier River,Headwaters Soldier River,,,,,,
57166,,102801000000,,West Branch Creek,West Branch Creek,,,,,,
57170,,102300000000,,Gray Creek,Gray Creek,,,,,,
57191,,102300000000,,Orange City Slough,Orange City Slough,,,,,,
57194,,102300000000,,McElhaney Creek,McElhaney Creek,,,,,,
57202,,102300000000,,Middle East Boyer River,Middle East Boyer River,,,,,,
57215,,102802000000,,Walker Branch,Walker Branch,,,,,,
57218,,102300000000,,Pigeon Creek,Pigeon Creek,,,,,,
57222,,102801000000,,Headwaters Twelvemile Creek,Headwaters Twelvemile Creek,,,,,,
57223,,102300000000,,Harris Grove Creek-Boyer River,Harris Grove Creek-Boyer River,,,,,,
57245,,102300000000,,Big Whisky Creek,Big Whisky Creek,,,,,,
57247,,102300000000,,Mud Creek,Mud Creek,,,,,,
57258,,102300000000,,Dutch Creek-Simmons Creek,Dutch Creek-Simmons Creek,,,,,,
57259,,102300000000,,Koker Creek-Maple River,Koker Creek-Maple River,,,,,,
57260,,102300000000,,Reynolds Creek,Reynolds Creek,,,,,,
57267,,102300000000,,Honey Creek,Honey Creek,,,,,,
57271,,102300000000,,Odebolt Creek,Odebolt Creek,,,,,,
57272,,102300000000,,Badger Creek-Maple River,Badger Creek-Maple River,,,,,,
57282,,102300000000,,Floyd River,Floyd River,,,,,,
57283,,102300000000,,Monona-Harrison Ditch,Monona-Harrison Ditch,,,,,,
57286,,102801000000,,Twelvemile Creek,Twelvemile Creek,,,,,,
57287,,102300000000,,Upper East Boyer River,Upper East Boyer River,,,,,,
57289,,102300000000,,Oliver Lake Ditch-Monona Harrison Ditch,Oliver Lake Ditch-Monona Harrison Ditch,,,,,,
57295,,102300000000,,Ginger Creek-Dry Run,Ginger Creek-Dry Run,,,,,,
57300,,102400000000,,Cipra Branch-East Nodaway River,Cipra Branch-East Nodaway River,,,,,,
57316,,102802000000,,Lost Branch-Chariton River,Lost Branch-Chariton River,,,,,,
57321,,102400000000,,Middle Branch One Hundred and Two River,Middle Branch One Hundred and Two River,,,,,,
57324,,102300000000,,Soldier River,Soldier River,,,,,,
57328,,102300000000,,West Branch Floyd River,West Branch Floyd River,,,,,,
57360,,102400000000,,Wolf Run-West Nodaway River,Wolf Run-West Nodaway River,,,,,,
57361,,102400000000,,City of Essex-East Nishnabotna River,City of Essex-East Nishnabotna River,,,,,,
57362,,102400000000,,Honey Creek,Honey Creek,,,,,,
57364,,102400000000,,Ramp Creek,Ramp Creek,,,,,,
57365,,102400000000,,Spring Valley Creek-West Nishnabotna River,Spring Valley Creek-West Nishnabotna River,,,,,,
57366,,102400000000,,Town of Scott-Tarkio River,Town of Scott-Tarkio River,,,,,,
57367,,102400000000,,Hunter Branch,Hunter Branch,,,,,,
57368,,102400000000,,Deer Creek,Deer Creek,,,,,,
57369,,102400000000,,Dunns Creek-West Nodaway River,Dunns Creek-West Nodaway River,,,,,,
57370,,102400000000,,Lower Walnut Creek,Lower Walnut Creek,,,,,,
57371,,102802000000,,Lake Rathbun-Chariton River,Lake Rathbun-Chariton River,,,,,,
57376,,102801000000,,Community of Grand River-Thompson River,Community of Grand River-Thompson River,,,,,,
57377,,102801000000,,Sand Creek,Sand Creek,,,,,,
57379,,102300000000,,Fox Run,Fox Run,,,,,,
57383,,102300000000,,Garretson Ditch,Garretson Ditch,,,,,,
57389,,102801000000,,Marvel Creek-Thompson River,Marvel Creek-Thompson River,,,,,,
57400,,102300000000,,Beaver Creek,Beaver Creek,,,,,,
57401,,102300000000,,Skunk Creek/Rush Creek-Soldier River,Skunk Creek/Rush Creek-Soldier River,,,,,,
57403,,102300000000,,1.02E+11,1.02E+11,,,,,,
57417,,102802000000,,Hamilton Creek-Chariton River,Hamilton Creek-Chariton River,,,,,,
57419,,102802000000,,Honey Creek-Chariton River,Honey Creek-Chariton River,,,,,,
57420,,102400000000,,Headwaters West Branch One Hundred Two River,Headwaters West Branch One Hundred Two River,,,,,,
57421,,102801000000,,Bee Creek,Bee Creek,,,,,,
57429,,102300000000,,Lexington Creek-Little Sioux River,Lexington Creek-Little Sioux River,,,,,,
57430,,102300000000,,1.02E+11,1.02E+11,,,,,,
57446,,102300000000,,Village of Maurice-West Branch Floyd River,Village of Maurice-West Branch Floyd River,,,,,,
57448,,102300000000,,Elk Creek,Elk Creek,,,,,,
57450,,102300000000,,Elk Creek,Elk Creek,,,,,,
57451,,102300000000,,Cobb Creek-Soldier River,Cobb Creek-Soldier River,,,,,,
57452,,102300000000,,Moser Creek-Mosquito Creek,Moser Creek-Mosquito Creek,,,,,,
57453,,102300000000,,Little Pigeon Creek-Pigeon Creek,Little Pigeon Creek-Pigeon Creek,,,,,,
57454,,102300000000,,Village of Portsmouth-Mosquito Creek,Village of Portsmouth-Mosquito Creek,,,,,,
57464,,102300000000,,Onion Creek-Pigeon Creek,Onion Creek-Pigeon Creek,,,,,,
57476,,102802000000,,Jordan Creek,Jordan Creek,,,,,,
57477,,102400000000,,Plum Creek,Plum Creek,,,,,,
57494,,102300000000,,Carter Creek-Floyd River,Carter Creek-Floyd River,,,,,,
57499,,102300000000,,Deep Creek,Deep Creek,,,,,,
57514,,102400000000,,Long Branch-East Nodaway River,Long Branch-East Nodaway River,,,,,,
57515,,102400000000,,Lake Binder-East Nodaway River,Lake Binder-East Nodaway River,,,,,,
57518,,102801000000,,Hackberry Creek-East Fork Grand River,Hackberry Creek-East Fork Grand River,,,,,,
57520,,102400000000,,East Branch Middle Platte River,East Branch Middle Platte River,,,,,,
57526,,102300000000,,Village of Kingsley-West Fork Little Sioux River,Village of Kingsley-West Fork Little Sioux River,,,,,,
57530,,102300000000,,Deer Creek-Missouri River,Deer Creek-Missouri River,,,,,,
57531,,102300000000,,Horsehead Creek-Missouri River,Horsehead Creek-Missouri River,,,,,,
57532,,102300000000,,Lake Quinnebaugh-Missouri River,Lake Quinnebaugh-Missouri River,,,,,,
57534,,102300000000,,Bacon Creek-Missouri River,Bacon Creek-Missouri River,,,,,,
57593,,102400000000,,Upper East Fork One Hundred Two River,Upper East Fork One Hundred Two River,,,,,,
57598,,102300000000,,Little Sioux River,Little Sioux River,,,,,,
57606,,102300000000,,Pierson Creek,Pierson Creek,,,,,,
57611,,102300000000,,Wolf Creek-Haitz Ditch,Wolf Creek-Haitz Ditch,,,,,,
57612,,102300000000,,Farmers Ditch,Farmers Ditch,,,,,,
57615,,102300000000,,Waterman Creek,Waterman Creek,,,,,,
57616,,102300000000,,Aldrich Creek-Maple River,Aldrich Creek-Maple River,,,,,,
57617,,102801000000,,Long Creek,Long Creek,,,,,,
57618,,102802000000,,Headwaters Wolf Creek,Headwaters Wolf Creek,,,,,,
57625,,102300000000,,Parnell Creek-Little Sioux River,Parnell Creek-Little Sioux River,,,,,,
57627,,102300000000,,Headwaters Boyer River,Headwaters Boyer River,,,,,,
57636,,102300000000,,Headwaters Farmers Ditch,Headwaters Farmers Ditch,,,,,,
57640,,102300000000,,Beaver Creek,Beaver Creek,,,,,,
57657,,102300000000,,Moorhead Creek,Moorhead Creek,,,,,,
57668,,102300000000,,Elk Creek,Elk Creek,,,,,,
57669,,102300000000,,Buffalo Creek-Maple River,Buffalo Creek-Maple River,,,,,,
57670,,102300000000,,Silver Creek,Silver Creek,,,,,,
57682,,102802000000,,West Lake-Chariton River,West Lake-Chariton River,,,,,,
57699,,102801000000,,Short Creek,Short Creek,,,,,,
57700,,102802000000,,Brush Creek-Chariton River,Brush Creek-Chariton River,,,,,,
57701,,102300000000,,Porter Creek,Porter Creek,,,,,,
57704,,102300000000,,Lime Creek,Lime Creek,,,,,,
57709,,102300000000,,Battle Creek,Battle Creek,,,,,,
57710,,102300000000,,Halfway Creek,Halfway Creek,,,,,,
57716,,102300000000,,Middle Willow Creek,Middle Willow Creek,,,,,,
57718,,102400000000,,Keg Creek Ditch,Keg Creek Ditch,,,,,,
57722,,102300000000,,Coon Creek,Coon Creek,,,,,,
57727,,102300000000,,Brooke Creek,Brooke Creek,,,,,,
57735,,102300000000,,Picayune Creek,Picayune Creek,,,,,,
57750,,102300000000,,McNeil Ditch,McNeil Ditch,,,,,,
57773,,102300000000,,Gere Creek-Mill Creek,Gere Creek-Mill Creek,,,,,,
57774,,102300000000,,Paradise Creek,Paradise Creek,,,,,,
57792,,102300000000,,Coon Creek,Coon Creek,,,,,,
