OBJECTID,HUC_8,HUC_12,HU_8_NAME,HU_10_NAME,HU_12_NAME,county_10,countylsad,city_10,citylsda,,blank
245882,,102400020503,,Woodbury Creek,City of Carson-West Nishnabotna River,,,,,,
245883,,102400090104,,Camp Creek,Lower West Fork Middle Nodaway River,,,,,,
245884,,102400090302,,Headwaters South Branch Root River,Middle Sevenmile Creek,,,,,,
245885,,102400030602,,Orchard Creek,Clarks Branch-East Nishnabotna River,,,,,,
245886,,102400020702,,Clear Creek-Crooked Creek,Upper Walnut Creek,,,,,,
245887,,102400090401,,North Fork Crooked Creek,Headwaters West Nodaway River,,,,,,
245888,,102400020301,,Town of Forestville-South Branch Root River,Jordan Creek,,,,,,
245889,,102400030303,,Forestville Creek,Lone Tree Branch,,,,,,
245890,,102400020605,,Riceford Creek,Middle Silver Creek,,,,,,
245891,,102400090102,,Albert Lea Lake,Rutt Branch,,,,,,
245892,,102400030304,,Peter Lund Creek,Lower Turkey Creek,,,,,,
245893,,102400020502,,Duschee Creek,Slocum Creek-West Nishnabotna River,,,,,,
245894,,102400090103,,Upper Rose Creek,Middle West Fork Middle Nodaway River,,,,,,
245895,,102400020603,,Beaver Creek,Little Silver Creek,,,,,,
245896,,102400090301,,Middle South Fork Root River,Upper Sevenmile Creek,,,,,,
245897,,102400030406,,Wildcat Creek,Lower Indian Creek,,,,,,
245898,,102400030502,,Spring Valley Creek,Spring Creek-East Nishnabotna River,,,,,,
245899,,102400090201,,South Branch Root River,Nodaway Lake-Middle Nodaway River,,,,,,
245900,,102400030302,,Judicial Ditch No 24,Middle Turkey Creek,,,,,,
245901,,102400020302,,Watson Creek,Graybill Creek,,,,,,
245902,,102400090101,,South Fork Bear Creek,Upper West Fork Middle Nodaway River,,,,,,
245903,,102400020501,,Dobbins Creek,Jim Creek-West Nishnabotna River,,,,,,
245904,,102400030104,,Deer Creek,Lower Troublesome Creek,,,,,,
245905,,102400030301,,Turtle Creek,Upper Turkey Creek,,,,,,
245906,,102400020602,,City of Whalan-Root River,Upper Silver Creek,,,,,,
245907,,102400020105,,Thompson Creek,Ballard Creek,,,,,,
245908,,102400020604,,Lower South Fork Root River,City of Treynor-Middle Silver Creek,,,,,,
245909,,102400030404,,North Fork Bear Creek,Camp Creek,,,,,,
245910,,102400030405,,Cystal Creek,Middle Indian Creek,,,,,,
245911,,102400030102,,City of Austin-Cedar River,Crooked Creek,,,,,,
245912,,102400020701,,Bancroft Creek,Headwaters Walnut Creek,,,,,,
245913,,102400030501,,Lock and Dam #8-Mississippi River,Buck Creek,,,,,,
245914,,102400030103,,City of Racine-Bear Creek,Middle Troublesome Creek,,,,,,
245915,,102400030206,,Rice Creek,Sifford Creek-East Nishnabotna River,,,,,,
245916,,102400020106,,Middle Branch Root River,Lower East Branch West Nishnabotna River,,,,,,
245917,,102400030402,,Roberts Creek,Elkhorn Creek,,,,,,
245918,,102400020209,,Kedron Creek,City of Harlan-West Nishnabotna River,,,,,,
245919,,102400030101,,City of Peterson-Root River,Upper Troublesome Creek,,,,,,
245920,,102400030401,,Headwaters North Branch Root River,Wolf Creek,,,,,,
245921,,102400030403,,Torkelson Creek-Root River,Upper Indian Creek,,,,,,
245922,,102400020601,,Root River,Headwaters Silver Creek,,,,,,
245923,,102400020104,,Deer Creek,Middle East Branch West Nishnabotna River,,,,,,
245924,,102400030204,,City of Houston-Root River,Davids Creek,,,,,,
245925,,102400030205,,Carey Creek,Crabapple Creek-East Nishnabotna River,,,,,,
245926,,102400030203,,Geneva Lake,Bluegrass Creek,,,,,,
245927,,102400020103,,Robinson Creek,Upper East Branch West Nishnabotna River,,,,,,
245928,,102400020208,,Bear Creek,Town of Kirkman-West Nishnabotna River,,,,,,
245929,,102400030202,,Evanger Church,Town of Viola Center-East Nishnabotna River,,,,,,
245930,,102400020207,,Town of High Forest-North Branch Root River,Lower West Fork West Nishnabotna River,,,,,,
245931,,102400020102,,Silver Creek,Long Branch,,,,,,
245932,,102400020101,,Lower Rush Creek,Headwaters East Branch West Nishnabotna River,,,,,,
245933,,102400020203,,City of La Crosse-Mississippi River,City of Manning-West Nishnabotna River,,,,,,
245934,,102400030201,,Headwaters Cedar River,Headwaters East Nishnabotna River,,,,,,
245935,,102400020205,,Lower Money Creek,Willow Creek,,,,,,
245936,,102400020202,,Green Valley Ditch-Cedar River,Elk Creek,,,,,,
245937,,102400020206,,Lynch Creek-Root River,Middle West Fork West Nishnabotna River,,,,,,
245938,,102400020204,,Headwaters Straight River,Upper West Fork West Nishnabotna River,,,,,,
245940,,102400020201,,Headwaters South Fork Zumbro River,Headwaters West Nishnabotna River,,,,,,
245942,,102400010307,,City of Stewartville-North Branch Root River,Walnut Creek-Missouri River,,,,,,
245943,,102400010310,,Town of Pilot Mound-Money Creek,City of Minorsville-Missouri River,,,,,,
245944,,102802010102,,Pine Creek,Upper South Fork Chariton River,,,,,,
245946,,102802010401,,Little Cedar River-Cedar River,Little Walnut Creek,,,,,,
245947,,102400130103,,Middle Rush Creek,Headwaters Middle Fork One Hundred and Two River,,,,,,
245948,,102400130203,,North Branch Root River,West Branch One Hundred Two River,,,,,,
245949,,102801020801,,Trout Run,Jonathon Creek,,,,,,
245950,,102802010108,,Town of Litomysl,Lower South Fork Chariton River,,,,,,
245951,,102801020402,,Mill Creek,Elk Creek,,,,,,
245953,,102802010402,,Upper Money Creek,Walnut Creek,,,,,,
245954,,102802010104,,Town of Rock Dell-South Fork Zumbro River,Jackson Creek,,,,,,
245956,,102400050605,,Badger Creek,East Tarkio Creek,,,,,,
245957,,102400130204,,Willow Creek,Headwaters West Fork One Hundred Two River,,,,,,
245958,,102802010301,,Upper Rush Creek,Hickory Creek-Shoal Creek,,,,,,
245962,,102801020802,,Upper South Fork Whitewater River,Weldon Creek-Weldon River,,,,,,
245963,,102801020803,,Bear Creek,Steel Creek,,,,,,
245964,,102801020401,,Headwaters Dodge Center Creek,West Elk Creek,,,,,,
245971,,102801020804,,Pleasant Valley Creek,Brush Creek-Weldon River,,,,,,
245979,,102802010405,,Garvin Brook,Hickory Creek-Chariton River,,,,,,
245980,,102801020503,,Lower South Fork Whitewater River,Brush Creek-Thompson River,,,,,,
56873,,102400100110,,Otter Creek,East Nodaway River,,,,,,
56878,,102802010103,,Lake Manawa-Missouri River,West Jackson Creek,,,,,,
56879,,102400120108,,Dutch Hollow-Maple River,City of Maloy-Platte River,,,,,,
56880,,102801010403,,Heisler Creek-Maple River,Bealls Creek-East Fork Grand River,,,,,,
56888,,102801010106,,Dry Branch,City of Benton-Grand River,,,,,,
56894,,102801010105,,Headwaters West Fork Little Sioux River,Walnut Creek,,,,,,
56899,,102801010404,,Headwaters Keg Creek,South Creek-Lotts Creek,,,,,,
56906,,102801020701,,Little Maple Creek,Britton Branch-Little River,,,,,,
56920,,102400120107,,Welsh Creek-Boyer River,Turkey Creek-Platte River,,,,,,
56921,,102400120201,,Upper Willow Creek,Upper Honey Creek,,,,,,
56974,,102801010301,,Wolf Creek,Headwaters Middle Fork Grand River,,,,,,
56975,,102400010305,,Chariton Creek,Ervine Creek-Missouri River,,,,,,
56980,,102802010403,,Eaton Ditch-Keg Creek-Missouri River,Cooper Creek,,,,,,
56984,,102801020805,,Henchal Creek-Mosquito Creek,Caleb Creek,,,,,,
56985,,102801020702,,Little Keg Creek-Keg Creek,Kilgore Creek,,,,,,
56986,,102802010105,,Pony Creek Ditch,Middle South Fork Chariton River,,,,,,
56987,,102801020601,,Pony Creek Lake-Pony Creek Ditch,Dickerson Branch-Thompson River,,,,,,
56988,,102400130102,,Buss Creek-Boyer River,Middle East Fork One Hundred Two River,,,,,,
56991,,102400100109,,Headwaters Mud Creek,Hawleyville Cemetary-East Nodaway River,,,,,,
56995,,102802010404,,Wolf Creek-Thompson River,Snyder Branch-Chariton River,,,,,,
56999,,102400010306,,Threemile Creek,Horse Creek Ditch-Possum Creek,,,,,,
57011,,102801020703,,Perry Creek,McGruder Creek-Little River,,,,,,
57012,,102801010103,,McCandless Cleghorn Ditch,Squaw Creek-Grand River,,,,,,
57020,,102801010402,,City of Sioux Rapids-Little Sioux River,Gooseberry Creek-East Fork Grand River,,,,,,
57024,,102801010104,,Headwaters East Soldier River,Crooked Creek,,,,,,
57025,,102400030707,,Middle Soldier River,Mill Creek,,,,,,
57029,,102400030705,,Martin Area County Park-Little Sioux River,Fisher Creek,,,,,,
57031,,102400090703,,Whisky Creek,No Business Creek-West Nodaway River,,,,,,
57038,,102400030708,,Burr Oak Creek-Little Sioux River,Ledgewood Creek-East Nishnabotna River,,,,,,
57042,,102400050502,,Willow Creek,Upper West Tarkio Creek,,,,,,
57060,,102400050604,,Little Tarkio Creek,Snake Creek,,,,,,
57061,,102400040201,,Longs Branch-West Nodaway River,Main Ditch No 6,,,,,,
57062,,102400020806,,Lower Indian Creek,Spring Branch-West Nishnabotna River,,,,,,
57063,,102400030703,,Outlet Silver Creek,Town of Fremont,,,,,,
57064,,102400020706,,Show Creek-Middle Nodaway River,Outlet Walnut Creek,,,,,,
57065,,102400030706,,Sin Creek,Fourmile Creek-East Nishnabotna River,,,,,,
57066,,102400050606,,Willow Slough-West Nishnabotna River,Baker Cemetery-Tarkio River,,,,,,
57067,,102802010302,,Middle Walnut Creek,Little Shoal Creek,,,,,,
57068,,102802010407,,Lower Silver Creek,Turkey Creek-Chariton River,,,,,,
57069,,102802010406,,Coe Creek-East Nishnabotna River,Packard Creek-Chariton River,,,,,,
57070,,102802010303,,Headwaters Tarkio River,Sand Creek-Shoal Creek,,,,,,
57071,,102802010501,,Williams Creek,Lake Thunderhead-North Blackbird Creek,,,,,,
57073,,102801030701,,Silver Creek,East Fork Locust Creek,,,,,,
57074,,102400040202,,Fourmile Creek-Little Sioux River,Nishnabotna River,,,,,,
57077,,102801030702,,Montgomery Creek,Headwaters Locust Creek,,,,,,
57078,,102400040102,,Little Mosquito Creek-Mosquito Creek,McElroy Creek-High Creek Ditch,,,,,,
57079,,102400040101,,Waubonsie Creek,High Creek,,,,,,
57080,,102801030703,,Bear Creek,West Locust Creek,,,,,,
57081,,102400050301,,Ashton Creek,Upper Rock Creek,,,,,,
57087,,102400050503,,Headwaters Wolf Creek,Middle West Tarkio Creek,,,,,,
57088,,102801030204,,Hog Run-Maple River,Buckworth Creek-Medicine Creek,,,,,,
57089,,102801030202,,Unnamed Creek,Headwaters Medicine Creek,,,,,,
57090,,102801021101,,Headwaters Deep Creek,Upper Muddy Creek,,,,,,
57092,,102801020806,,Lange Creek-Mill Creek,Lick Branch-Weldon River,,,,,,
57099,,102801030201,,Mud Creek,West Fork Medicine Creek,,,,,,
57100,,102801030101,,Henry Creek-Little Sioux River,Upper Little Medicine Creek,,,,,,
57102,,102400050504,,Willow Creek,Middle Tarkio Creek,,,,,,
57105,,102400050608,,Railroad Creek-Little Sioux River,Long Branch-Tarkio River,,,,,,
57107,,102400050607,,Fiddle Creek,Buck Creek-Tarkio River,,,,,,
57108,,102801020704,,Village of Merrill-Floyd River,Brush Creek-Little River,,,,,,
57114,,102400100205,,Prairie Creek,Headwaters Mill Creek,,,,,,
57124,,102801020604,,Star Branch-Thompson River,Coal Creek-Thompson River,,,,,,
57126,,102801020603,,Bacon Creek,Jefferies Creek-Thompson River,,,,,,
57130,,102400100206,,Village of Early-Boyer River,Mill Creek,,,,,,
57143,,102400100204,,County Line Ditch-Missouri River,Sink Creek-Nodaway River,,,,,,
57145,,102801020602,,Pigeon Creek,Indian Creek,,,,,,
57146,,102801010903,,Fiddlers Creek-Omaha Creek,Headwaters East Fork Big Creek,,,,,,
57147,,102400100201,,North Omaha Creek,Buchanan Creek,,,,,,
57148,,102400100203,,Pigeon Creek Ditch,Clear Creek,,,,,,
57149,,102400130205,,Walnut Creek-Papillion Creek,West Fork One Hundred Two River,,,,,,
57150,,102801010904,,Mud Creek-Papillion Creek,Shain Creek,,,,,,
57151,,102801010902,,North Branch West Papillion Creek-West Papillion Creek,Upper West Fork Big Creek,,,,,,
57152,,102400130105,,Big Elk Creek-Big Papillion Creek,Middle Fork One Hundred and Two River,,,,,,
57153,,102400130104,,East Fork Big Papillion Creek-Big Papillion Creek,Lower East Fork One Hundred Two River,,,,,,
57154,,102801010901,,Hell Creek-West Papillion Creek,Wolf Creek,,,,,,
57164,,102400130302,,West Branch Perry Creek-Perry Creek,Beard Branch-One Hundred and Two River,,,,,,
57165,,102801010405,,Headwaters Soldier River,Tuckers Creek-Lotts Creek,,,,,,
57166,,102400130301,,West Branch Creek,Norvey Creek,,,,,,
57170,,102400120202,,Gray Creek,Middle Honey Creek,,,,,,
57191,,102801010406,,Orange City Slough,Douglas Cemetary-East Fork Grand River,,,,,,
57194,,102801010302,,McElhaney Creek,Fletchall Creek-Middle Fork Grand River,,,,,,
57202,,102400120204,,Middle East Boyer River,Brushy Creek-Platte River,,,,,,
57215,,102801010303,,Walker Branch,Marlowe Creek,,,,,,
57218,,102801010601,,Pigeon Creek,State Line-Grand River,,,,,,
57222,,102400120109,,Headwaters Twelvemile Creek,Platte Branch,,,,,,
57223,,102400120110,,Harris Grove Creek-Boyer River,City of Blockton-Platte River,,,,,,
57245,,102801010602,,Big Whisky Creek,Devils Horn-Grand River,,,,,,
57247,,102300030402,,Mud Creek,Stony Creek,,,,,,
57258,,102300031002,,Dutch Creek-Simmons Creek,Headwaters Waterman Creek,,,,,,
57259,,102300030702,,Koker Creek-Maple River,Pickerel Run,,,,,,
57260,,102300020303,,Reynolds Creek,Engels Creek-Floyd River,,,,,,
57267,,102300030602,,Honey Creek,Little Muddy Creek,,,,,,
57271,,102300030802,,Odebolt Creek,Evergreen Cemetery-Little Sioux River,,,,,,
57272,,102300020305,,Badger Creek-Maple River,Village of Newkirk-Floyd River,,,,,,
57282,,102300030704,,Floyd River,Lost Island Outlet,,,,,,
57283,,102300030507,,Monona-Harrison Ditch,Sewer Creek,,,,,,
57286,,102300020402,,Twelvemile Creek,Headwaters West Branch Floyd River,,,,,,
57287,,102300020401,,Upper East Boyer River,102300020401,,,,,,
57289,,102300031201,,Oliver Lake Ditch-Monona Harrison Ditch,West Branch Mill Creek-Mill Creek,,,,,,
57295,,102300030510,,Ginger Creek-Dry Run,Ocheyedan River,,,,,,
57300,,102300030804,,Cipra Branch-East Nodaway River,City of Spencer-Little Sioux River,,,,,,
57316,,102300020302,,Lost Branch-Chariton River,Little Floyd River,,,,,,
57321,,102300030506,,Middle Branch One Hundred and Two River,Rush Lake Outlet-Ocheyedan River,,,,,,
57324,,102300030601,,Soldier River,Headwaters Big Muddy Creek,,,,,,
57328,,102300030508,,West Branch Floyd River,Bruegmann Park-Ocheyedan River,,,,,,
57360,,102300030801,,Wolf Run-West Nodaway River,Drainage Ditch 46-Little Sioux River,,,,,,
57361,,102300020301,,City of Essex-East Nishnabotna River,North Fork Floyd River-Floyd River,,,,,,
57362,,102300030603,,Honey Creek,Big Muddy Creek,,,,,,
57364,,102300030504,,Ramp Creek,Dry Run,,,,,,
57365,,102300030505,,Spring Valley Creek-West Nishnabotna River,Little Ocheyedan River,,,,,,
57366,,102300030202,,Town of Scott-Tarkio River,West Okoboji Lake,,,,,,
57367,,102300030204,,Hunter Branch,Milford Creek,,,,,,
57368,,102300030401,,Deer Creek,Headwaters Stony Creek,,,,,,
57369,,102300030701,,Dunns Creek-West Nodaway River,Ditch Number 61,,,,,,
57370,,102300030106,,Lower Walnut Creek,Dugout Creek-West Fork Little Sioux River,,,,,,
57371,,102300030305,,Lake Rathbun-Chariton River,Drainage Ditch 19-Little Sioux River,,,,,,
57376,,102300030102,,Community of Grand River-Thompson River,Judicial Ditch No 24,,,,,,
57377,,102300030503,,Sand Creek,Osterman Creek-Ocheyedan River,,,,,,
57379,,102300030104,,Fox Run,West Branch Little Sioux River,,,,,,
57383,,102300030203,,Garretson Ditch,East Okoboji Lake,,,,,,
57389,,102300030105,,Marvel Creek-Thompson River,Rush Lake-West Fork Little Sioux River,,,,,,
57400,,102300030304,,Beaver Creek,Diamond Lake-Little Sioux River,,,,,,
57401,,101702032001,,Skunk Creek/Rush Creek-Soldier River,Upper Sixmile Creek,,,,,,
57403,,101702040804,,1.02E+11,Rogg Creek-Rock River,,,,,,
57417,,101702032402,,Hamilton Creek-Chariton River,Headwaters Broken Creek,,,,,,
57419,,101702032003,,Honey Creek-Chariton River,Lower Sixmile Creek,,,,,,
57420,,101702032202,,Headwaters West Branch One Hundred Two River,Dubois Creek-Indian Creek,,,,,,
57421,,101702032502,,Bee Creek,Beaver Creek-Big Sioux River,,,,,,
57429,,101702032201,,Lexington Creek-Little Sioux River,Headwaters Indian Creek,,,,,,
57430,,101702032401,,1.02E+11,Bull Run,,,,,,
57446,,101702032002,,Village of Maurice-West Branch Floyd River,Middle Sixmile Creek,,,,,,
57448,,101702040801,,Elk Creek,Burr Oak Creek,,,,,,
57450,,101702032507,,Elk Creek,Big Sioux River,,,,,,
57451,,101702040805,,Cobb Creek-Soldier River,Rock River,,,,,,
57452,,101702032101,,Moser Creek-Mosquito Creek,Dry Creek,,,,,,
57453,,101702031906,,Little Pigeon Creek-Pigeon Creek,101702031906,,,,,,
57454,,101702032102,,Village of Portsmouth-Mosquito Creek,Green Creek-Big Sioux River,,,,,,
57464,,101702031908,,Onion Creek-Pigeon Creek,Little Beaver Creek-Big Sioux River,,,,,,
57476,,101702032403,,Jordan Creek,Broken Kettle Creek,,,,,,
57477,,101702032503,,Plum Creek,Westfield Creek,,,,,,
57494,,101702032506,,Carter Creek-Floyd River,Rock Creek-Big Sioux River,,,,,,
57499,,101702032504,,Deep Creek,Richland Creek-Big Sioux River,,,,,,
57514,,101702040803,,Long Branch-East Nodaway River,Dry Run Creek,,,,,,
57515,,101702040505,,Lake Binder-East Nodaway River,Otter Creek,,,,,,
57518,,101702040802,,Hackberry Creek-East Fork Grand River,SiouxCemetery-Dry Run Creek,,,,,,
57520,,101702040605,,East Branch Middle Platte River,Emery Creek,,,,,,
57526,,101702040402,,Village of Kingsley-West Fork Little Sioux River,Middle Mud Creek,,,,,,
57530,,101702040703,,Deer Creek-Missouri River,Moon Creek-Rock River,,,,,,
57531,,101702040604,,Horsehead Creek-Missouri River,Whitney Creek-Little Rock River,,,,,,
57532,,101702040702,,Lake Quinnebaugh-Missouri River,101702040702,,,,,,
57534,,101702040504,,Bacon Creek-Missouri River,Kappes Creek-Otter Creek,,,,,,
57593,,101702040606,,Upper East Fork One Hundred Two River,Village of Doon-Little Rock River,,,,,,
57598,,101702040501,,Little Sioux River,Cloverdale Creek,,,,,,
57606,,101702040403,,Pierson Creek,Lower Mud Creek,,,,,,
57611,,101702040503,,Wolf Creek-Haitz Ditch,Rat Creek,,,,,,
57612,,101702031905,,Farmers Ditch,Peterson Creek-Big Sioux River,,,,,,
57615,,101702031902,,Waterman Creek,Village of Klondike-Big Sioux River,,,,,,
57616,,101702031903,,Aldrich Creek-Maple River,Our Saviors Church-Big Sioux River,,,,,,
57617,,101702031705,,Long Creek,Cactus Hills-Big Sioux River,,,,,,
57618,,101702031901,,Headwaters Wolf Creek,Klondike Creek,,,,,,
57625,,101702031904,,Parnell Creek-Little Sioux River,Village of Inwood-Big Sioux River,,,,,,
57627,,101702031702,,Headwaters Boyer River,Blood Run,,,,,,
57636,,101702040205,,Headwaters Farmers Ditch,Kanaranzi Creek,,,,,,
57640,,101702040306,,Beaver Creek,Ash Creek-Rock River,,,,,,
57657,,101702040401,,Moorhead Creek,Upper Mud Creek,,,,,,
57668,,101702040502,,Elk Creek,Schutte Creek-Otter Creek,,,,,,
57669,,101702040603,,Buffalo Creek-Maple River,Snow Creek-Little Rock River,,,,,,
57670,,101702040701,,Silver Creek,Tom Creek,,,,,,
57682,,102300060501,,West Lake-Chariton River,Long Creek,,,,,,
57699,,,,Short Creek,,,,,,,
57700,,,,Brush Creek-Chariton River,,,,,,,
57701,,,,Porter Creek,,,,,,,
57704,,,,Lime Creek,,,,,,,
57709,,,,Battle Creek,,,,,,,
57710,,,,Halfway Creek,,,,,,,
57716,,,,Middle Willow Creek,,,,,,,
57718,,,,Keg Creek Ditch,,,,,,,
57722,,,,Coon Creek,,,,,,,
57727,,,,Brooke Creek,,,,,,,
57735,,,,Picayune Creek,,,,,,,
57750,,,,McNeil Ditch,,,,,,,
57773,,,,Gere Creek-Mill Creek,,,,,,,
57774,,,,Paradise Creek,,,,,,,
57792,,,,Coon Creek,,,,,,,
57798,,,,West Fork Ditch,,,,,,,
57799,,,,Beamon Creek-Boyer River,,,,,,,
57803,,,,Big Creek,,,,,,,
57815,,,,Brown Branch-East Nodaway River,,,,,,,
57817,,,,Swanson Ditch-McCandless Cleghorn Ditch,,,,,,,
57821,,,,Moores Creek-Missouri River,,,,,,,
57827,,,,Village of Alton-Floyd River,,,,,,,
57829,,,,Neola Creek-Mosquito Creek,,,,,,,
57830,,,,Village of Middleburg-West Branch Floyd River,,,,,,,
57831,,,,Spring Creek,,,,,,,
57839,,,,Ditch Number 60,,,,,,,
57840,,,,Little Waterman Creek,,,,,,,
57842,,,,Headwaters Willow Creek,,,,,,,
57844,,,,Jordan Creek,,,,,,,
57845,,,,Village of Soldier-Soldier River,,,,,,,
57846,,,,Norway Creek,,,,,,,
57855,,,,East Soldier River,,,,,,,
57856,,,,1.02E+11,,,,,,,
57858,,,,Shanghai Creek,,,,,,,
57862,,,,Roetzel Creek-Willow Creek,,,,,,,
57878,,,,Spring Creek-Mosquito Creek,,,,,,,
57879,,,,Potato Creek,,,,,,,
57884,,,,Honey Slough-Missouri River,,,,,,,
57890,,,,Mink Creek,,,,,,,
57895,,,,Wolf Creek-Floyd River,,,,,,,
57904,,,,Village of Minden-Keg Creek,,,,,,,
57906,,,,Barber Creek-Little Sioux River,,,,,,,
57909,,,,Mud Creek-Boyer River,,,,,,,
57913,,,,Pitcher Creek,,,,,,,
57914,,,,City of Aurelia-Maple River,,,,,,,
57915,,,,Maple Creek,,,,,,,
57921,,,,Lake Creek-Dry Run,,,,,,,
57922,,,,Willow Creek-Little Sioux River,,,,,,,
57927,,,,Buffalo Creek,,,,,,,
57930,,,,Tucker Creek-Boyer River,,,,,,,
57946,,,,City of Macksburg-Thompson River,,,,,,,
57948,,,,Ninemile Creek-Thompson River,,,,,,,
57955,,,,Willow Creek-Mill Creek,,,,,,,
57984,,,,Kemp Creek,,,,,,,
57994,,,,Village of Climbing Hill-West Fork Little Sioux River,,,,,,,
57996,,,,Perry Creek,,,,,,,
58007,,,,Timber Creek-Boyer River,,,,,,,
58020,,,,Johnson Creek-Mill Creek,,,,,,,
58022,,,,Barry Creek,,,,,,,
58024,,,,East Fork East Nodaway River,,,,,,,
58030,,,,Headwaters Maple River,,,,,,,
58037,,,,Johns Creek,,,,,,,
58090,,,,Deer Creek-West Fork Little Sioux River,,,,,,,
58106,,,,Village of Pierson,,,,,,,
58107,,,,Plymouth Creek,,,,,,,
58109,,,,Rock Creek,,,,,,,
58118,,,,Fourmile Creek,,,,,,,
58129,,,,Buck Creek,,,,,,,
58134,,,,East Fork Wolf Creek,,,,,,,
58135,,,,East Otter Creek,,,,,,,
58143,,,,Elliott Creek,,,,,,,
58154,,,,Whiskey Creek,,,,,,,
58160,,,,Immanuel Church-Boyer River,,,,,,,
58164,,,,Fern Creek-Little Sioux River,,,,,,,
58168,,,,Lower East Boyer River,,,,,,,
58172,,,,Sevenmile Creek,,,,,,,
58176,,,,Ninemile Creek,,,,,,,
58180,,,,Bitter Creek-Little Sioux River,,,,,,,
58185,,,,Burcham Ditch-Old Soldier River,,,,,,,
58186,,,,Ponca Creek-Missouri River,,,,,,,
58187,,,,Steer Creek-Allen Creek,,,,,,,
58188,,,,Fish Lake-Allen Creek,,,,,,,
58189,,,,Council Bluffs-Missouri River,,,,,,,
58190,,,,Folsom Lake-Missouri River,,,,,,,
58197,,,,Arcola Creek-Little Sioux River,,,,,,,
58205,,,,Miller Creek,,,,,,,
58222,,,,Headwaters East Nodaway River,,,,,,,
58223,,,,Granville Creek-Willow Creek,,,,,,,
58240,,,,West Long Creek-Long Creek,,,,,,,
58249,,,,Lower Willow Creek,,,,,,,
58256,,,,Sixmile Creek,,,,,,,
58285,,,,Mill Creek,,,,,,,
58297,,,,Linton Cemetery-Boyer River,,,,,,,
58299,,,,West Laterals-Farmers Ditch,,,,,,,
58301,,,,Threemile Creek-Little Sioux River,,,,,,,
58315,,,,Soldier Creek-Little Sioux River,,,,,,,
58319,,,,Saylings Creek,,,,,,,
58321,,,,Middle Platte River,,,,,,,
58323,,,,Todd Branch-Platte River,,,,,,,
58325,,,,West Platte River-Platte River,,,,,,,
58327,,,,Plum Creek,,,,,,,
58328,,,,East Platte River,,,,,,,
58329,,,,Grand Creek-Grand River,,,,,,,
58448,,,,Neele Branch,,,,,,,
58452,,,,Camp Creek-West Nishnabotna River,,,,,,,
58453,,,,Headwaters West Tarkio Creek,,,,,,,
58454,,,,Mormon Branch-East Nishnabotna River,,,,,,,
58455,,,,White Cloud-West Nishnabotna River,,,,,,,
58456,,,,City of Villisca-Middle Nodaway River,,,,,,,
58457,,,,Thompson Creek-Middle Nodaway River,,,,,,,
58458,,,,Threemile Creek-West Nodaway River,,,,,,,
58459,,,,Lower Sevenmile Creek,,,,,,,
58460,,,,Elm Creek-West Nodaway River,,,,,,,
58461,,,,Farm Creek,,,,,,,
58462,,,,Baughmans Creek,,,,,,,
58463,,,,Mud Creek,,,,,,,
58464,,,,Mormon Cemetery-Middle Nodaway River,,,,,,,
58465,,,,Upper Indian Creek,,,,,,,
58466,,,,City of Carson-West Nishnabotna River,,,,,,,
58467,,,,Lower West Fork Middle Nodaway River,,,,,,,
58468,,,,Middle Sevenmile Creek,,,,,,,
58469,,,,Clarks Branch-East Nishnabotna River,,,,,,,
58470,,,,Upper Walnut Creek,,,,,,,
58471,,,,Headwaters West Nodaway River,,,,,,,
58472,,,,Jordan Creek,,,,,,,
58473,,,,Lone Tree Branch,,,,,,,
58474,,,,Middle Silver Creek,,,,,,,
58475,,,,Rutt Branch,,,,,,,
58476,,,,Lower Turkey Creek,,,,,,,
58477,,,,Slocum Creek-West Nishnabotna River,,,,,,,
58478,,,,Middle West Fork Middle Nodaway River,,,,,,,
58479,,,,Little Silver Creek,,,,,,,
58480,,,,Upper Sevenmile Creek,,,,,,,
58481,,,,Lower Indian Creek,,,,,,,
58482,,,,Spring Creek-East Nishnabotna River,,,,,,,
58483,,,,Nodaway Lake-Middle Nodaway River,,,,,,,
58484,,,,Middle Turkey Creek,,,,,,,
58485,,,,Graybill Creek,,,,,,,
58486,,,,Upper West Fork Middle Nodaway River,,,,,,,
58487,,,,Jim Creek-West Nishnabotna River,,,,,,,
58488,,,,Lower Troublesome Creek,,,,,,,
58489,,,,Upper Turkey Creek,,,,,,,
58490,,,,Upper Silver Creek,,,,,,,
58492,,,,Ballard Creek,,,,,,,
58493,,,,City of Treynor-Middle Silver Creek,,,,,,,
58495,,,,Camp Creek,,,,,,,
58496,,,,Middle Indian Creek,,,,,,,
58497,,,,Crooked Creek,,,,,,,
58499,,,,Headwaters Walnut Creek,,,,,,,
58502,,,,Buck Creek,,,,,,,
58503,,,,Middle Troublesome Creek,,,,,,,
58505,,,,Sifford Creek-East Nishnabotna River,,,,,,,
58510,,,,Lower East Branch West Nishnabotna River,,,,,,,
58511,,,,Elkhorn Creek,,,,,,,
58512,,,,City of Harlan-West Nishnabotna River,,,,,,,
58513,,,,Upper Troublesome Creek,,,,,,,
58516,,,,Wolf Creek,,,,,,,
58518,,,,Upper Indian Creek,,,,,,,
58520,,,,Headwaters Silver Creek,,,,,,,
58522,,,,Middle East Branch West Nishnabotna River,,,,,,,
58523,,,,Davids Creek,,,,,,,
58526,,,,Crabapple Creek-East Nishnabotna River,,,,,,,
58528,,,,Bluegrass Creek,,,,,,,
