HUC_12,FEATUREID
070801040504,6960233
070801040504,6960223
070801010402,14796963
070801040401,6960957
070801041201,6964283
070801040501,6960275
070801040502,6960163
070801040602,6961877
070801040903,6963031
070801041301,6963227
070801040803,6960843
070801041702,6965431
070801040101,6960041
070801030607,24869805
070801041006,6962563
070801040701,6960429
070801041502,6965747
070801040902,6963023
070801040702,6960735
070801040702,6960465
070801040404,6959937
070801041006,6962573
070801040501,6961065
070801040403,6959893
070801040505,6960339
070801040702,6960637
070801040801,6962767
070801040301,6959523
070801040702,6961079
070801040802,6962659
070801041806,6966857
070801040402,6959595
070801041301,6963197
070801041301,6963477
070801041705,6965881
070801040505,6960329
070801040102,6960017
070801041006,6962571
070801041006,6962609
070801040602,6961879
070801040403,6959981
070801040102,6959991
070801041701,6965107
070801040702,6960597
070801041001,6960741
070801040404,6961035
070801040701,6960489
070801041006,6962773
070801040801,6962739
070801041004,6960755
070801041301,6963213
070801041301,6963265
070801030406,14797563
070801040901,6963123
070801041703,6964879
070801041604,6965319
070801040503,6960213
070801040302,6961017
070801041006,6962701
070801040101,6959055
070801041001,6960529
070801041704,6965877
070801040803,6960855
070801041103,6965745
070801040101,6960013
070801040401,6959505
070801041006,6960893
070801040405,6960295
070801041505,6964827
070801041805,6966835
070801041401,6963329
070801040202,6959485
070801040404,6959921
070801040201,6959393
070801040502,6960103
070801041602,6964673
070801041301,6963441
070801040505,6960341
070801040802,6962539
070801041802,6965969
070801030607,14796999
070801040701,6960343
070801041004,6960731
070801041203,6965593
070801040701,6960421
070801041302,6963105
070801040802,6960797
070801040505,6960357
070801040401,6959553
070801040403,6959897
070801041602,6964629
070801041602,6964725
070801041703,6965675
070801041402,6963323
070801040504,6961069
070801040802,6962601
070801041704,6965859
070801040801,6962683
070801040901,6963119
070801030605,14796175
070801040702,6960495
070801040504,6960285
070801041005,6960605
070801040701,6960371
070801040701,6960347
070801040603,6961131
070801041701,6963395
070801040302,6959805
070801040402,6959609
070801040502,6960101
070801040101,6959939
070801041006,6960811
070801040301,6959617
070801040801,6962775
070801040102,6960987
070801041604,6965271
070801040404,6959951
070801041005,6960791
070801041302,6963221
070801040701,6960411
070801040801,6962783
070801041805,6966827
070801041705,6965907
070801041705,6965897
070801041703,6964901
070801040401,6959539
070801041602,6964759
070801040702,6960459
070801040501,6960267
070801040903,6962985
070801041301,6963285
070801041002,6960779
070801041004,6961111
070801040101,6960179
070801041802,6965949
070801041701,6965105
070801041004,6960759
070801041505,6965823
070801040403,6959887
070801041501,6964739
070801040701,6960349
070801040404,6959989
070801040401,6959497
070801040501,6961057
070801040302,6959669
070801041702,6965475
070801041301,6963249
070801041802,6965977
070801040802,6960881
070801040903,6963021
070801041007,6963539
070801040702,6960491
070801040902,6963041
070801041704,6965861
070801041702,6965707
070801041001,6960559
070801040404,6959867
070801041204,6964513
070801040402,6959681
070801040403,6959895
070801040502,6960129
070801041703,6964971
070801041402,6965011
070801041402,6963327
070801040504,6960273
070801040603,6961163
070801040801,6962687
070801041004,6960729
070801041702,6965447
070801040902,6963433
070801041006,6960859
070801040101,6960053
070801041605,6965373
070801041802,6965505
070801041502,6964433
070801041604,6965093
070801041603,6965699
070801040102,6959995
070801041204,6964479
070801041605,6965409
070801041805,6966599
070801041505,6964709
070801040302,6959667
070801040401,6959533
070801040702,6960425
070801040404,6959935
070801041006,6962567
070801040101,6960051
070801041605,6965369
070801041505,6964729
070801040301,6959499
070801041704,6964997
070801040601,6961827
070801041605,6965199
070801040404,6959901
070801040601,6960607
070801040505,6960173
070801041505,6964809
070801041102,6964365
070801040501,6960271
070801041701,6963397
070801041703,6964875
070801041604,6965151
070801041602,6964939
070801040503,6960227
070801041704,6965195
070801041103,6961343
070801041103,6963515
070801041007,6962787
070801041806,6966899
070801041604,6965083
070801041703,6964991
070801041605,6965103
070801041703,6964911
070801040201,6959389
070801040402,6959603
070801040102,6959917
070801040502,6961049
070801040503,6961061
070801041204,6964497
070801041201,6961951
070801041605,6965279
070801041505,6966233
070801040601,6961831
070801041605,6965427
070801041302,6963191
070801040102,6960001
070801041102,6964225
070801041602,6965669
070801040503,6960249
070801041505,6966307
070801040401,6959535
070801040401,6960931
070801041102,6964355
070801041703,6965687
070801041204,6964495
070801040401,6959481
070801041003,6960645
070801040505,6960321
070801041704,6965681
070801041204,6964499
070801040202,6959417
070801041301,6963237
070801040403,6959729
070801041805,6966575
070801041505,6964811
070801040102,6959815
070801041602,6964693
070801040603,6961147
070801041604,6965343
070801040504,6960141
070801041604,6965367
070801040401,6959491
070801040402,6960941
070801041605,6965129
070801041802,6965531
070801041603,6965395
070801040405,6959907
070801041102,6964261
070801041805,6966583
070801041505,6966303
070801040504,6960217
070801040302,6960915
070801041502,6964507
070801041006,6962653
070801041204,6964457
070801041604,6965325
070801041604,6965375
070801040404,6959959
070801040903,6963011
070801041806,6966789
070801040603,6961265
070801041704,6965159
070801040601,937080095
070801040302,6961015
070801041203,6964399
070801040401,6959459
070801040403,6959755
070801040401,6959835
070801040201,6959383
070801041006,6962623
070801041703,6964881
070801041102,6964243
070801041102,6964247
070801040404,6959993
070801040401,6960921
070801041003,6960545
070801041505,6966231
070801041805,6965551
070801041603,6965435
070801041703,6964907
070801041204,6964393
070801041605,6965115
070801040402,6959641
070801041302,6963167
070801041802,6966063
070801041502,6966353
070801040502,6960143
070801040502,6960117
070801040503,6960255
070801041204,6964515
070801041102,6964219
070801041605,6965201
070801041204,6964285
070801040402,6960975
070801041805,6966589
070801041102,6964281
070801041605,6965215
070801040601,6960527
070801041802,6965507
070801040302,6959821
070801040505,6960127
070801040502,6960215
070801041701,6965161
070801041602,6965653
070801041602,6964821
070801040201,6959397
070801041604,6965225
070801041003,6960641
070801041802,6965971
070801041805,6966577
070801040402,6960107
070801041704,6965003
070801041204,6964441
070801040102,6959967
070801040301,6959675
070801041505,6964779
070801040201,6959391
070801041302,6963189
070801040402,6959629
070801041703,6965647
070801041301,6963223
070801040505,6960123
070801040302,6959655
070801041502,6966033
070801041805,6966597
070801041703,6965203
070801040603,6960715
070801040101,6959059
070801041703,6964987
070801041204,6964517
070801040401,6959473
070801040802,6962641
070801041505,6964753
070801040302,6959661
070801041703,6965167
070801040302,6961019
070801040501,6960269
070801040102,6960027
070801041604,6965259
070801041605,6965131
070801041806,6966689
070801041604,6965113
070801041604,6964943
070801041204,6964435
070801040202,6959705
070801040601,6960767
070801040702,6960525
070801040404,6959877
070801040201,6959395
070801040504,6960229
070801041703,6965133
070801040202,6959435
070801041204,6964425
070801041602,6964923
070801041602,6965035
070801041204,6965989
070801041302,6963153
070801041102,6964211
070801040301,6959563
070801040102,6961047
070801041604,6965311
070801041601,6964765
070801040403,6959811
070801040302,6959711
070801040302,6959857
070801041703,6964843
070801041605,6965145
070801041103,6966031
070801041204,6964481
070801040401,6959477
070801041802,6965967
070801041802,6965515
070801041802,6965953
070801041805,6966601
070801041505,6964767
070801040502,6960187
070801041301,6963451
070801040405,6959909
070801040202,6959463
070801041203,6964267
070801040401,6959531
070801040404,6959985
070801041602,6964641
070801040301,6959509
070801040102,6960065
070801041604,6965089
070801040405,6959977
070801040101,6959957
070801041806,6966871
070801041805,6966819
070801041505,6966305
070801041703,6964951
070801041204,6964409
070801040401,6959081
070801040202,6959405
070801041204,6965609
070801040702,6960439
070801040403,6961033
070801040302,6961121
070801040501,6960279
070801040702,6960393
070801041703,6964817
070801041604,6965209
070801041102,6964313
070801041806,6966685
070801041007,6962777
070801041007,6962801
070801041802,6965513
070801040505,6960359
070801040102,6959767
070801041601,6964831
070801040403,6959761
070801040402,6959601
070801040404,6959971
070801040101,6959889
070801040302,6959751
070801040302,6959653
070801040302,6959795
070801041703,6964989
070801041704,6965223
070801040402,6959697
070801041601,6964913
070801041505,6964745
070801041007,6962771
070801041301,6963245
070801040102,6960079
070801040503,6960253
070801041605,6965229
070801040401,6959565
070801040501,6961067
070801040401,6959701
070801040405,6959931
070801040102,6959963
070801041605,6965149
070801041805,6966603
070801041502,6965605
070801041705,6965933
070801041602,6965649
070801041603,6965329
070801041201,6961893
070801041204,6964429
070801041705,6965307
070801040702,6960517
070801041204,6964537
070801040402,6959997
070801041103,6961345
070801040403,6959833
070801040403,6959863
070801041003,6960675
070801041502,6964489
070801040505,6960137
070801040403,6961029
070801040403,6959817
070801041604,6965261
070801041602,6964773
070801041103,6962589
070801041505,6964731
070801041101,6960899
070801041203,6964397
070801041705,6965365
070801041603,6966011
070801041802,6965523
070801041204,6964501
070801041802,6965537
070801041802,6965951
070801041805,6965567
070801041805,6966617
070801041502,6966025
070801041502,6964449
070801041302,6963151
070801040403,6959807
070801041003,6960567
070801041204,6964511
070801041204,6964463
070801041702,6965433
070801041203,6964299
070801041505,6965805
070801041502,6964485
070801041705,6965429
070801040402,6959645
070801040505,6960257
070801040403,6959827
070801041202,6964311
070801041806,6966719
070801041805,6966895
070801041003,6960667
070801041003,6960561
070801041802,6965715
070801041704,6965043
070801041605,6965173
070801041602,6964691
070801041602,6964669
070801041203,6965587
070801041102,6965731
070801040302,6959665
070801041102,6965595
070801041102,6964279
070801041505,6966097
070801041604,6965099
070801040403,6959843
070801040602,6961851
070801040402,6959849
070801041704,6965673
070801041505,6964795
070801041805,6965561
070801041805,6966569
070801041805,6966829
070801041601,6964829
070801041604,6965207
070801040601,6961947
070801041503,6964617
070801041604,6965691
070801041203,6964403
070801041705,6965921
070801041802,6965717
070801040602,6961885
